,0,1,2,3
11779,2016,세계,연합뉴스,교황 가끔 화날 때도 있지만 누구를 해치진 않아
11780,2016,세계,뉴시스,아베 신년사 도전 도전 또 도전
11781,2016,세계,뉴시스,이집트 의회 해산 3년 만에 소집된다
11782,2016,세계,연합뉴스,英 12월 기온 8℃ 평균보다 4.1℃ 높아…1910년來 최고
11783,2016,세계,연합뉴스,미국 총기 면허 1위 텍사스 2016년부터 총잡이 전성시대
11784,2016,세계,뉴시스,아마존 독일 극우단체 음원 수익금 난민단체에 기부할 것
11785,2016,세계,뉴시스,푸틴 신년 메시지서 테러와의 전쟁 치른 軍 치하
11786,2016,세계,뉴시스,전 세계 곳곳서 새해 앞두고 경계 태세 강화
11787,2016,세계,뉴시스,프랑스 여기자 31일 밤 비행기로 中에서 추방
11788,2016,세계,스포츠경향,2016년 새해 첫 해돋이 시각…계산방법은 이렇습니다
11789,2016,세계,연합뉴스,미 국무부 임박한 테러 위협 없어
11790,2016,세계,SBS,지구촌 새해맞이 축제 테러에 초긴장…축제 취소·축소
11791,2016,세계,스포츠경향,2016년 새해 첫 해돋이…독도 오전 7시26분18초
11792,2016,세계,세계일보,푸틴 러시아 대통령 군인에게 격려
11793,2016,세계,세계일보,아베 신조 총리  도전하는 한 해 될 것
11794,2016,세계,YTN,유럽 통합이냐 분열이냐...테러·난민 사태 대응 시험대
11795,2016,세계,YTN,日 평화헌법 개정 박차...한일 관계 곳곳에 암초
11796,2016,세계,연합뉴스,표정으로 자폐증 징후 판별 위한 앱 만든다
11797,2016,세계,연합뉴스,푸틴 신년사 테러와 싸우는 군인에 새해 축하
11798,2016,세계,국민일보,‘소고기 먹었다’ 소문에 맞아죽은 인도男 알고보니 염소고기
11799,2016,세계,연합뉴스,신년사 아베 도전하는 한 해 만들겠다
11800,2016,세계,연합뉴스,오바마 인턴과의 대화서 슬프지만 나도 죽음을 상상
11801,2016,세계,연합뉴스,독일 연방의원 살해 위협 페기다에 법적 대응
11802,2016,세계,YTN,막 오른 미 대선 예측불허 대혼전 예고
11803,2016,세계,YTN,반기문 유엔 사무총장 신년사
11804,2016,세계,YTN,뉴욕 새해맞이 테러 비상...반기문 방북 성사 관심
11805,2016,세계,국민일보,영상 ‘동생을 애완동물 가게에 팔자’ 발칙한 딸의 제안에 누리꾼 폭소
11806,2016,세계,YTN,유럽 긴장 속 새해맞이 준비...통합·분열 갈림길
11807,2016,세계,YTN,성장 엔진 中 경제 올해 고비...경착륙 우려 여전
11808,2016,세계,스포츠경향,2016년 첫 해돋이는 독도 7시26분18초…서울 일출시간은
11809,2016,세계,스포츠경향,2016년 새해 첫 해돋이 시각…고도 높을수록 빨라진다
11810,2016,세계,MBC,취재플러스 하와이 샌디 비치를 오바마 비치로 대한민국은
11811,2016,세계,연합뉴스,미국 외교의 무게는 올해도 중동 전망 잇따라
11812,2016,세계,뉴시스,이라크 라마디서 정부군 겨냥한 IS 자폭 테러 7차례 잇따라
11813,2016,세계,뉴시스,이라크 참전 영국군 일부 전쟁범죄 혐의로 처벌 가능성 英 조사팀
11814,2016,세계,연합뉴스,부패 추문 브라질서 검찰이 反부패 입법 주도
11815,2016,세계,뉴스1,사우디 연합군 예멘 휴전 종료 선언
11816,2016,세계,연합뉴스,이라크전 참여 영국군인 살인·고문 혐의로 기소될 위기
11817,2016,세계,아시아경제,사우디 테러범 47명 사행 집행…중동 시아파 즉각 비난
11818,2016,세계,연합뉴스,스위스 민간은행 2곳 美와 벌금 1천257억여 원 합의
11819,2016,세계,뉴시스,위안부협상 무효 NY일본총영사관 NJ위안부기림비 등 세계 동시시위
11820,2016,세계,뉴시스,위안부 협상 무효 NY 일본총영사관·NJ 위안부기림비 등 전세계 동시 시위
11821,2016,세계,연합뉴스,브라질서 연말연시 잇단 무차별 총격사건…사상자 속출
11822,2016,세계,뉴시스,푸틴 최초로 미국을 러시아에의 안보 위협 요인으로 거론…관계 악화 극명하게 드러내
11823,2016,세계,연합뉴스,덴마크 독일 국경 통제 시사…스웨덴은 곧 개시
11824,2016,세계,YTN,군함도 어디에도 강제 징용은 없다
11825,2016,세계,뉴스1,EU 집행위 2011년부터 배출가스 조작 파악
11826,2016,세계,YTN,미국·유럽서 위안부 협상 무효 연대 수요시위 계획
11827,2016,세계,YTN,새해부터 대규모 IS 공습...IS 몰락 대비해야
11828,2016,세계,뉴스1,일본 노동인구 절반 1020년 뒤 로봇 대체 가능
11829,2016,세계,TV조선,이스라엘 총기난사 10명 사상…사건사고 얼룩진 새해 첫날
11830,2016,세계,TV조선,美 대선 막 오른다…힐러리 대세론 꺾을 후보는
11831,2016,세계,뉴시스,대만 총통선거 최종 후보토론회 對中 교류 따른 이익 독점 방지 놓고 격론
11832,2016,세계,연합뉴스,사우디 시아파 지도자 포함 테러혐의 47명 집단처형종합
11833,2016,세계,TV조선,中 로켓군 창설…세계가 중국 목소리 듣고 싶어해
11834,2016,세계,연합뉴스,연말연시 호주 해안 상어 출몰…상어 공격에 1명 부상종합
11835,2016,세계,연합뉴스,터키 동남부 PKK 유혈사태 지속…서부로 확산 조짐
11836,2016,세계,연합뉴스,새해 호텔 화재 사망자 제로…두바이 정부 화색
11837,2016,세계,JTBC,뉴욕 공중전화 스마트한 변신…무료 와이파이 존으로
11838,2016,세계,JTBC,중국 핵무기 전담 로켓군 창설…미국·일본 노린 포석
11839,2016,세계,JTBC,이스라엘 총기난사·아프간 폭탄테러…곳곳 테러 몸살
11840,2016,세계,SBS,언포게터블 가수 나탈리 콜 사망…향년 65세
11841,2016,세계,국민일보,도널드 트럼프  테러단체 영상에 등장
11842,2016,세계,매일경제,테러단체 조직원 모집 영상에 도널드 트럼프 등장
11843,2016,세계,연합뉴스,엔론사태후 개혁법 발의한 옥슬리 전 美하원의원 별세
11844,2016,세계,채널A,새해 첫날 ‘풍덩’…별이 된 ‘언포게터블’
11845,2016,세계,채널A,미국은 ‘총기 폭력’…유럽은 ‘테러’ 방지
11846,2016,세계,아시아경제,北 김정은 과학기술전당 준공식서 새해 첫 공식활동
11847,2016,세계,매일경제,레바논에 강력한 눈폭풍…시리아 난민 수만 명 고통
11848,2016,세계,뉴시스,터키 에르도안 나치 독일 히틀러를 효율적 사례로 거론 논란
11849,2016,세계,MBN,중국 로켓군·육군지휘기구 등 창설…군사굴기 원년
11850,2016,세계,SBS,아수라장된 신년 폭죽놀이…집 잃은 3천여 명
11851,2016,세계,MBC,추격전에 자살협박까지 뻔뻔한 음주운전
11852,2016,세계,연합뉴스TV,미국 뉴욕에서도 새해맞이 북극곰 수영대회
11853,2016,세계,연합뉴스,테러단체 조직원 모집 영상에 도널드 트럼프 등장
11854,2016,세계,SBS,무차별 총격 자폭…테러로 얼룩진 새해 첫날
11855,2016,세계,MBC,대형화재·총기테러 새해 벽두부터 지구촌 어수선
11856,2016,세계,뉴시스,알샤바브 전사 동참 독려 동영상에 트럼프의 무슬림 美 입국 금지 발언 모습 이용
11857,2016,세계,헤럴드경제,‘위안부 협상 무효’ 수요 집회… 미ㆍEU 각지서 열린다
11858,2016,세계,MBN,이스라엘 총기 난사 2명 사망…연초부터 곳곳 테러 얼룩
11859,2016,세계,헤럴드경제,중국 새해 ‘군사굴기’ 원년 선포… 미중 패권 경쟁 가속화
11860,2016,세계,연합뉴스,미국·유럽서 위안부 협상 무효 연대 수요시위 계획
11861,2016,세계,매일경제,장난삼아 100달러 지폐 경매에 올렸더니…2.5배 값에 낙찰
11862,2016,세계,연합뉴스,레바논에 강력한 눈폭풍…시리아 난민 수만 명 고통
11863,2016,세계,뉴시스,중국서 이색 연탄모양 케이크 유행
11864,2016,세계,뉴시스,사우디에 사형집행된 시아파 성직자
11865,2016,세계,뉴시스,사우디 테러혐의 47명 사형 집행…시아파 성직자 포함 파장 예상
11866,2016,세계,헤럴드경제,100달러 경매 올렸더니… 257달러에 낙찰
11867,2016,세계,연합뉴스,대만 대선 TV토론서 민진당 중국과의 왕래 배척한 적 없다
11868,2016,세계,연합뉴스,힐러리 작년 4분기 647억원 모금…2007년 오바마의 2.3배
11869,2016,세계,헤럴드경제,테러 걱정… 스위스 민간 총기 소유 증가
11870,2016,세계,헤럴드경제,2016년 원숭이띠해 프란치스코 교황 “약해 보여도 선함은 승리한다”
11871,2016,세계,연합뉴스,장난삼아 100달러 지폐 경매에 올렸더니…2.5배 값에 낙찰
11872,2016,세계,헤럴드경제,노숙자 몰리는 맥도날드… ‘맥난민’ 늘어
11873,2016,세계,서울신문,‘내 몸에 단추가’ 배꼽 처음 본 아이의 반응은
11874,2016,세계,뉴시스,종합파키스탄 접경 인도 공군기지 무장세력 공격…7명 사망
11875,2016,세계,연합뉴스,마음은 북극곰 현실은 추워…얼음물에 뛰어들며 새해맞이
11876,2016,세계,뉴스1,20년 집권 아이슬란드 그림손 대통령 대선 불출마
11877,2016,세계,헤럴드경제,사우디 테러 혐의 사형수 47명 집단 처형… 국내외 반발 커질 듯
11878,2016,세계,뉴스1,사우디 시아파 성직자 등 47명 처형…이란 대가 치를 것
11879,2016,세계,연합뉴스,스위스 테러 등 영향 민간 총기 소유 증가
11880,2016,세계,연합뉴스,맥도날드를 쉼터 삼은 중국·홍콩·일본의 맥난민들
11881,2016,세계,MBN,반기문 위안부 합의 지지 표창원 소장의 일침 “철회해야 한다”
11882,2016,세계,매일경제,표창원 반기문UN사무총장 비판 … 위안부 협상 지지발언 철회 요구
11883,2016,세계,연합뉴스,로켓군·항공모함·통합사령부…中 美군사력 추격 공개선언
11884,2016,세계,뉴스1,알샤바브 신병 모집에 트럼프 무슬림 모욕 영상 사용
11885,2016,세계,매일경제,中헤이룽장성 규모 6.4 지진…현지 교민피해 없어종합
11886,2016,세계,파이낸셜뉴스,中 헤이룽장성 지진 한국 교민 피해 없어
11887,2016,세계,연합뉴스,사우디 국내외 탄원에도 테러 혐의 47명 집단 처형
11888,2016,세계,한국일보,中 로켓군 창설… ‘우주군’ 만들어 우주전쟁 준비
11889,2016,세계,연합뉴스,中헤이룽장성 규모 6.4 지진…현지 교민피해 없어종합2보
11890,2016,세계,국민일보,파키스탄 접경 인도 공군기지서 무장세력 공격으로 7명 사망
11891,2016,세계,뉴시스,오바마 총기규제 강화 행정명령 곧 발표
11892,2016,세계,연합뉴스,허리에 당당히 권총 차고 美텍사스 총잡이들 공개 환영
11893,2016,세계,서울신문,英 셰익스피어 등 기념주화 7종 공개
11894,2016,세계,이데일리,아키히토 일왕 신년사서 세계평화 기원
11895,2016,세계,뉴스1,터키 대통령 개헌 촉구하며 히틀러를 보라 논란
11896,2016,세계,국민일보,고위험 고수익 이집트 통신사 北서 한푼도 못 건질 위기
11897,2016,세계,연합뉴스,파키스탄 접경 인도 공군기지서 무장세력 공격…7명 사망종합
11898,2016,세계,뉴스1,파키스탄 인접 인도 군기지에 괴한급습…6명 사망종합
11899,2016,세계,연합뉴스,새해 두바이 고층호텔 화재서 활약한 두바이 미남왕자
11900,2016,세계,연합뉴스,정정불안 공략 이집트 통신사 북한서는 한푼 못 건질 위기
11901,2016,세계,헤럴드경제,‘잃어버린 세대’ 2030 세대 부모 집 못 떠난다…극심한 취업난에 ‘호텔엄마’
11902,2016,세계,뉴시스,美 알래스카주 도심 경비행기 추락 자살 비행 추정
11903,2016,세계,아시아경제,토네이도 수재민에게 모유 기증나선 미국 엄마들
11904,2016,세계,YTN,세상교과서 맞춤형 수중 치료 해주는 LA 성취센터
11905,2016,세계,YTN,청춘 세계로가다 뉴질랜드 한인 최초로 마술대회 우승한 신창훈
11906,2016,세계,아시아경제,인도 펀자브주 공군기지에 무장단체 공격…이슬람주의자로 추정
11907,2016,세계,YTN,한복 쇼에 한식까지…터키인의 한국 사랑
11908,2016,세계,MBC,필리핀 폭죽 화재 380여 명 사상 外
11909,2016,세계,파이낸셜뉴스,두바이는 항상 우리를 놀라게 만든다 호텔 화재현장서 기념 셀카 커플 논란
11910,2016,세계,YTN,최대 규모 한국 전시 코리아 나우 성황
11911,2016,세계,YTN,음악으로 하나 된 아시아…제1회 다문화 음악 축제
11912,2016,세계,연합뉴스,5번째 임기 아이슬란드 대통령 집권 20년 만에 퇴임
11913,2016,세계,서울신문,‘앞차서 얼음 폭탄’ 차량 앞유리 맞아 박살
11914,2016,세계,연합뉴스,스페인 젊은이 80% 부모 집 못 떠난다…취업난·집값 탓
11915,2016,세계,뉴스1,美 새해 행사에 트럼프 역겹다 공중문자 등장
11916,2016,세계,헤럴드경제,유전무죄 논란 ‘부자병’ 소년 멕시코 망명…멕시코서도 황당 행각 구설수
11917,2016,세계,뉴스1,오바마 신년 맞아 총기규제 강화 행정명령 시사
11918,2016,세계,KBS,새해도 지구촌 곳곳 테러 공포…美·佛 IS 본거지 공습
11919,2016,세계,연합뉴스,일왕 새해 국민 행복과 세계 평안 기원
11920,2016,세계,파이낸셜뉴스,탈레반 자살폭탄 테러... 2명 사망 17명 부상
11921,2016,세계,MBN,중미 연초부터 교도소 폭동·총격사건…18명 피살
11922,2016,세계,뉴시스,아키히토 일왕 신년사서 세계평화 소망
11923,2016,세계,MBN,교황 새해 메시지 “변하지 않으면 어제의 문제가 내일의 문제로 남을 것”
11924,2016,세계,매일경제,규모 6.4 지진 발행한 중국 헤이룽장성은 어떤 곳일까
11925,2016,세계,경향신문,중국 헤이룽장성 규모 6.4 지진 발생
11926,2016,세계,파이낸셜뉴스,美 WSJ이 내놓은 신년 전망은
11927,2016,세계,MBN,교황 새해 메시지 “마음 열고 이웃에 관심을 두는 게 평화 이루는 길”
11928,2016,세계,헤럴드경제,중국인 3억1600만명이 골초…흡연율 무려 27.7%
11929,2016,세계,국민일보,탈레반 카불 프랑스식당에서 자폭테러로 2명 사망
11930,2016,세계,연합뉴스TV,뉴스초점 막 오른 미국 대선 관전포인트
11931,2016,세계,파이낸셜뉴스,12일만에 한중FTA 2년치 관세인하
11932,2016,세계,스포츠경향,교황 새해 메시지 “분노는 독이된다 언제나 선이 이겨”
11933,2016,세계,연합뉴스,인도 펀자브 주 공군기지서 무장단체 공격…6명 사망
11934,2016,세계,JTBC,총기 난사에 폭탄테러…새해 첫날부터 세계 곳곳 테러
11935,2016,세계,이데일리,남미 과테말라 교도소 연초부터 폭동…8명 사망
11936,2016,세계,매일경제,탈레반 카불 프랑스식당 겨냥 자폭테러…2명 사망
11937,2016,세계,연합뉴스,WSJ의 새해전망 IS 몰락 대비해야…기후가 미중관계 열쇠
11938,2016,세계,데일리안,교황 새해 메시지 무관심 극복하고 선함이 가득하도록
11939,2016,세계,데일리안,이스라엘 도심서 총기난사 2명 사망
11940,2016,세계,데일리안,아이폰 4s에 최신 iOS 설치후 느려져...집단소송 제기
11941,2016,세계,데일리안,독일 뮌헨테러 위협 시나리오는 2차례 자폭테러
11942,2016,세계,데일리안,미국 엄마들 토네이도 수재민에 모유 기부
11943,2016,세계,헤럴드경제,블랙베리의 뚝심 “감청 절대 안된다”…파키스탄ㆍ인도ㆍ사우디 모두 백기
11944,2016,세계,연합뉴스,탈레반 카불 프랑스식당 겨냥 자폭테러…2명 사망종합2보
11945,2016,세계,세계일보,시칠리아섬에서 모래보아뱀이 발견된 까닭은
11946,2016,세계,파이낸셜뉴스,게임 아이템만 4600개.. 방 전체 오락실로 만든 소녀 화제
11947,2016,세계,스포츠경향,프란치스코 교황 새해 메시지 “언제나 선이 승리한다”
11948,2016,세계,서울신문,새해 첫날 45세 생일맞은 멸종위기 ‘검정 코뿔소’
11949,2016,세계,SBS,새해 첫날부터 세계 곳곳 총기난사·폭탄테러
11950,2016,세계,뉴스1,파키스탄 국경 인근 인도 공군기지에 괴한 급습
11951,2016,세계,SBS,새해 벽두 미국·프랑스 IS 맹폭
11952,2016,세계,뉴시스,파키스탄 접경 인도 공군기지 무장괴한 공격 받아
11953,2016,세계,연합뉴스TV,쿠바 명물 빈티지 자동차 매력에 흠뻑 빠져볼까
11954,2016,세계,연합뉴스TV,고령화 사회 일본…로봇으로 해결한다
11955,2016,세계,MBC,필리핀 폭죽 사고로 2명 숨지고 380여 명 부상 外
11956,2016,세계,연합뉴스,감청허용 절대불가 블랙베리 뚝심에 물러선 파키스탄 정부
11957,2016,세계,연합뉴스,새해엔 IS 뿌리뽑자 美·佛 이라크·시리아 폭격
11958,2016,세계,뉴스1,日 장관이 표도르에 벨트 수여…푸틴 방일 환경 정비
11959,2016,세계,뉴스1,교황 신년 연설서 정의·평화 위해 무관심 극복해달라
11960,2016,세계,머니투데이,中 핵전략미사일 부대 로켓군 등 3개 군기구 창설
11961,2016,세계,세계일보,AI 창작물 저작권은 누구에게
11962,2016,세계,국민일보,중국 성인 흡연율 27.7% 3억1600만명
11963,2016,세계,연합뉴스,평소의 8배 우버 새해전야 요금폭탄에 호주서 불만 폭주
11964,2016,세계,연합뉴스,중국군 대대적 수술…한반도사태 대비 선양군구에도 지각변동
11965,2016,세계,MBN,교황 새해 메시지 “평화의 적은 자신만을 생각하는 ‘무관심’”
11966,2016,세계,연합뉴스,중국 성인 흡연율 27.7% 3억1천600만명…남성은 52%가 흡연자
11967,2016,세계,파이낸셜뉴스,美 신년 축제에 트럼프 비난 공중 문자 잇따라 등장
11968,2016,세계,뉴스1,언포게터블 그래미 수상 나탈리 콜 타계…향년 65세
11969,2016,세계,SBS,연말연시 시드니 해안 사흘연속 상어 출몰…여름 물놀이객 비상
11970,2016,세계,SBS,日 원전사고 5년…10만여 명 아직도 대피생활
11971,2016,세계,파이낸셜뉴스,이스라엘 텔아비브서 총기 난사 사건으로 10명 사상
11972,2016,세계,연합뉴스TV,뉴스초점 웰컴 2016 미리보는 지구촌 이슈
11973,2016,세계,뉴스1,우크라이나EU FTA 공식 발효…러시아 보복조치 나서
11974,2016,세계,헤럴드경제,“트럼프는 역겨워” “트럼프는 망상병자”…연초부터 조롱거리 된 트럼프
11975,2016,세계,연합뉴스,알래스카 도심건물에 비행기 충돌…조종사 자살 추정
11976,2016,세계,SBS,글로벌 업데이트 뉴욕증시 결산…다우 7년 만에 하락
11977,2016,세계,MBN,인도네시아 IS 연루 혐의 테러 용의자 7명 체포…지금까지 총 24명 체포
11978,2016,세계,연합뉴스,美中 한반도·동북아 핵전력 경쟁…中로켓군 美사드 대항마
11979,2016,세계,SBS,이스라엘 도심서 총기 난사로 2명 사망…아랍계 범인 도주
11980,2016,세계,아시아경제,연말연시 시드니 해안에 상어떼 출몰…물놀이객 비상
11981,2016,세계,뉴스1,연초 中美 교도소 폭동·갱단 총격 연이어…21명 사망
11982,2016,세계,헤럴드경제,이스라엘 도심서 또 총기난사로 2명사망…아랍계 범인 도주
11983,2016,세계,연합뉴스,LA 신년축제에 트럼프는 역겨워 공중문자 등장
11984,2016,세계,뉴시스,중국 핵전략 미사일 부대 로켓군 창설…군사굴기 과시
11985,2016,세계,연합뉴스,이스라엘 도심서 총기난사로 2명사망…아랍계 범인 도주종합2보
11986,2016,세계,이데일리,日원전사고 5년 흘렀지만 여전히 10만여명 대피생활
11987,2016,세계,연합뉴스,日 호주 잠수함건조사업 총력전…독일·프랑스와 3파전
11988,2016,세계,연합뉴스TV,새해 벽두부터 사건·사고로 얼룩진 지구촌
11989,2016,세계,한국경제TV,프란치스코 교황 새해 메시지 분노 오래되면 독 된다..선이 승리한다
11990,2016,세계,SBS,후쿠시마 원전사고 5년…10만여 명 아직도 대피생활
11991,2016,세계,연합뉴스TV,힐러리 첫 여성 미국 대통령 될 것…IS 쇠퇴
11992,2016,세계,머니투데이,아세안 정상회의 美서 첫 개최…亞재균형 전략 본격화
11993,2016,세계,헤럴드경제,정초부터 ‘피’로 얼룩진 2016년…“유럽 테러의 시대에 들어섰다”
11994,2016,세계,국민일보,새해 유럽 ‘테러위협’ 일상화 우려
11995,2016,세계,헤럴드경제,전세계에서 가장 안전한 도시 TOP5는
11996,2016,세계,YTN,불꽃놀이 금지...새해부터 대기 오염과의 전쟁
11997,2016,세계,연합뉴스,日 원전사고 5년…10만여명 아직도 대피생활
11998,2016,세계,세계일보,돈 많은 당국의 쓸데없는 짓…中 교차로 도로 광고판 논란
11999,2016,세계,연합뉴스,연말연시 시드니 해안 사흘연속 상어 출몰…여름 물놀이객 비상
12000,2016,세계,헤럴드경제,2016년 병신년 최악의 시나리오 10선… 트럼프가 대통령이 된다고
12001,2016,세계,뉴스1,아프간 카불 佛식당 탈레반 자폭 테러…17명 사상
12002,2016,세계,서울신문,‘지구 온난화 막아주세요. 꼭이요’ …기도하는 아기 북극곰
12003,2016,세계,연합뉴스,절친 된 팔없는 아기와 고양이…같이 헤쳐나가자
12004,2016,세계,경향신문,저우융캉 정부 여성 사업가 공개...중국 권력층의 성 추문은 어디까지
12005,2016,세계,경향신문,가족분쟁 막고싶으면 유언을 공증해라...유언공증이 대세
12006,2016,세계,YTN,언포게터블 내털리 콜 아버지 곁으로
12007,2016,세계,헤럴드경제,힐러리 웃고 메르켈은 울고…2016년 글로벌 향방은
12008,2016,세계,연합뉴스,日게이단렌 회장 소비진작 위해 비정규직 임금인상 필요
12009,2016,세계,뉴시스,이스라엘군 가자지구서 발사된 로켓포 자국영토에 떨어져
12010,2016,세계,연합뉴스,새해 유럽에서 테러위협은 일상이 된다
12011,2016,세계,오마이뉴스,오바마 새해 첫 연설서 강력한 총기규제 천명
12012,2016,세계,MBN,북한 김정은 신년사 “북남관계에 대전환·대변혁 가져와야”…새 국면
12013,2016,세계,MBN,교황 새해 메시지 “강한 자들의 오만함 약자들을 외곽으로 밀어내…”
12014,2016,세계,국민일보,터키 에르도안 대통령제 개헌 사례로 ‘히틀러’언급 논란
12015,2016,세계,동아일보,북한 김정은 신년사 ‘핵’ 언급 없어…“민족문제 통일문제 허심탄회하게 논의할 것”
12016,2016,세계,MBN,교황 새해 메시지 마음의 문 열어 이웃에 관심 두는 것이 평화의 방법
12017,2016,세계,부산일보,교황 새해 메시지 전해… 진정한 평화 위해 무관심 극복할 때
12018,2016,세계,헤럴드경제,중미 연초부터 교도소 폭동ㆍ총격사건…불에 타 숨지는 등 18명 피살
12019,2016,세계,연합뉴스,터키 에르도안 히틀러를 보라…개헌 사례로 언급해 논란종합
12020,2016,세계,뉴시스,주인 구하다 화상 입은 개…페북서 수만명 낚여
12021,2016,세계,YTN,美 오클라호마 또 규모 4.2 지진...자연재해 아닌 인재
12022,2016,세계,MBN,교황 새해 메시지 강자의 오만함이 약자 밀어내고 있다
12023,2016,세계,뉴시스,사망 선고 러 남성 영안소에서 깨어난 뒤 보드카 마셔
12024,2016,세계,국민일보,‘한전과 MOU체결’ 브라질 원전사업 비리스캔들·재원부족에 제자리걸음
12025,2016,세계,한국일보,이스라엘 텔아비브 도심서 총기 난사…2명 사망ㆍ8명 부상
12026,2016,세계,한국일보,이집트 나일강서 페리 침몰… 최소 15명 익사
12027,2016,세계,한국일보,美 외교전문지 포린폴리시 대표 “힐러리 당선될 것”
12028,2016,세계,한국일보,시진핑 “세계는 중국의 목소리를 듣고 싶어해”
12029,2016,세계,한국일보,“하루 최대 2∼3잔”…英 20년 만에 음주 권고 개정
12030,2016,세계,SBS,언포게터블 유명 재즈 가수 나탈리 콜 사망
12031,2016,세계,뉴시스,브뤼셀 테러경계 도중 집단 성교파티 벌인 경찰·군인
12032,2016,세계,SBS,새해 첫날 이스라엘서 총기 난사…10명 사상
12033,2016,세계,한국일보,伊 로마 ‘자비의 희년’에도 한산… 파리 테러 영향인 듯
12034,2016,세계,MBC,美 오바마 총기 폭력 방지 위한 행정명령 발동 예정
12035,2016,세계,MBC,필리핀 폭죽 사고로 2명 숨지고 380여 명 부상 外
12036,2016,세계,뉴시스,숙취를 해소할 수 있는 8가지 방법
12037,2016,세계,YTN,美 2012년 초 북에 남북 대화 권고
12038,2016,세계,MBC,별별영상 사막에 그려진 평화의 메시지 外
12039,2016,세계,MBC,엘니뇨 현상 전례 없는 이상고온에 앓고 있는 지구촌 
12040,2016,세계,MBC,환호와 설렘 지구촌 새해맞이 곳곳 테러 위협도
12041,2016,세계,MBC,밤사이 세계는 프랑스 파리 도심 퍼레이드 外
12042,2016,세계,뉴시스,국제 핫이슈이라크 정부군 라마디 탈환
12043,2016,세계,뉴시스,국제 핫이슈중국 반테러법 1월1일부터 발효
12044,2016,세계,뉴시스,국제 핫이슈 미 중서부 사상 초유 대홍수로 몸살
12045,2016,세계,뉴시스,국제 핫이슈 올해 유럽행 난민 100만 명 돌파
12046,2016,세계,뉴시스,국제 핫이슈사우디 사상최대 적자예산…국내 유류가격 인상 등 개혁 추진
12047,2016,세계,뉴시스,국제 핫이슈한·일 위안부타결…日언론플레이로 거센 후폭풍
12048,2016,세계,연합뉴스,중미 연초부터 교도소 폭동·총격사건…18명 피살종합
12049,2016,세계,SBS,할리우드 명예의 거리 빌 코스비 명패 제거 없다
12050,2016,세계,YTN,새해에도 끝나지 않은 비극...세계 곳곳 테러
12051,2016,세계,MBC,美 오바마 총기 폭력 방지 위한 행정명령 발동 예정
12052,2016,세계,MBC,필리핀 폭죽 사고로 2명 숨지고 380여 명 부상 外
12053,2016,세계,뉴시스,호세프 브라질 경제 회복할 것…야당 탄핵 시도는 쿠데타
12054,2016,세계,아시아경제,박희준의 육도삼략미해군의 차세대 무기 함정 수직이착륙 드론
12055,2016,세계,국민일보,미국 부자병 소년 멕시코서 인권침해 주장하는 듯
12056,2016,세계,SBS,언포게터블 가수 내털리 콜 65세로 사망…냇킹콜 딸
12057,2016,세계,SBS,교황 새해 메시지 진정한 평화 위해 무관심 극복할 때
12058,2016,세계,SBS,시진핑 신년사 세계는 중국의 소리를 듣고 싶어해
12059,2016,세계,연합뉴스,뻔뻔한 미국 부자병 소년 멕시코서 인권침해 주장하는 듯종합
12060,2016,세계,YTN,중국 새해 벽두부터 로켓군 창설로 핵전력 강화
12061,2016,세계,뉴시스,프랑스군 1일 시리아 라파 인근 석유시설 공습 재개
12062,2016,세계,연합뉴스,미국 엄마들 토네이도 재해민 돕기에 모유 기증
12063,2016,세계,YTN,표류하는 美 총기규제...오바마 행정명령으로 돌파
12064,2016,세계,YTN,日 30년 이내 규모 9.1의 강진 발생 확률 70%
12065,2016,세계,YTN,미 2.29 합의 직후 남북 회담 종용
12066,2016,세계,국민일보,과테말라 교도소 연초부터 폭동…32명 사상
12067,2016,세계,뉴시스,아프간 카불서 프랑스식 음식점 겨냥 탈레반 테러…4명 부상
12068,2016,세계,국민일보,프랑스서 이슬람사원 경계 군인에 차량 돌진…범행동기 조사중
12069,2016,세계,연합뉴스,최저임금 인상·동물학대자 신원공개…새해 바뀐 미국 법률
12070,2016,세계,연합뉴스,최고령 미국 대선주자 샌더스 어르신 지지자 모으겠다
12071,2016,세계,뉴시스,언포게터블위드 러브  나탈리 콜 타계
12072,2016,세계,한국경제,중국 새해 첫날 군사굴기 과시…핵전략미사일부대 로켓군 창설
12073,2016,세계,동아일보,횡설수설정성희여성 지도자들의 신년 운수
12074,2016,세계,동아일보,뿔난 아이폰4s 美사용자들 애플에 집단소송
12075,2016,세계,동아일보,후카오 소장 “한국 이민확대 등 노동인구 늘려야 성장”
12076,2016,세계,이데일리,남친에게 보낼 은밀한 사진 찍은 여성 실수로 아빠에게 보내
12077,2016,세계,연합뉴스,VR용 양손 입력기 오큘러스 터치 하반기로 발매 미뤄져
12078,2016,세계,이데일리,교황 새해 첫 미사에서… 무관심 극복해 평화 이뤄야
12079,2016,세계,연합뉴스,독일 뮌헨 테러위협 2차례 연쇄 자폭 시나리오에 근거종합
12080,2016,세계,연합뉴스,伊 로마 자비의 희년에도 한산…파리 테러 영향
12081,2016,세계,연합뉴스,프랑스서 이슬람사원 경계 군인에 차량 돌진…범행동기 조사중
12082,2016,세계,국민일보,애완견 기내·호텔·식당 반입 놓고 숨바꼭질 성행
12083,2016,세계,KBS,교황 새해 첫 메시지 “진정한 평화 위해 무관심 극복할 때”
